,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,cluster
116,Cigarette Daydreams,Melophobia,Cage The Elephant,2013-10-08,3.4793333333333334,80,0.636,0.0807,0.6759999999999999,0.0,0.0831,-3.4419999999999997,0.0263,113.98,4,0
117,La Corriente,Un Verano Sin Ti,Bad Bunny,2022-05-06,3.3061166666666666,91,0.6629999999999999,0.22899999999999998,0.7859999999999999,0.0,0.21899999999999997,-3.51,0.195,196.12,4,0
118,Gangsta's Paradise,Gangsta's Paradise,Coolio,1995-11-07,4.01155,89,0.647,0.0655,0.514,0.0,0.39799999999999996,-10.05,0.0593,79.975,4,0
119,Cash In Cash Out,Cash In Cash Out,Pharrell Williams,2022-06-10,3.60225,81,0.877,0.007209999999999999,0.56,1.45e-06,0.0839,-3.7510000000000003,0.0596,119.971,4,0
126,Chicago,XSCAPE,Michael Jackson,2014-05-09,4.0917666666666666,80,0.608,0.0784,0.7559999999999999,0.0,0.187,-2.675,0.17600000000000002,176.08599999999998,4,0
131,Counting Stars,Native,OneRepublic,2014-01-01,4.297316666666666,79,0.664,0.0654,0.705,0.0,0.115,-4.9719999999999995,0.0382,122.01700000000001,4,0
132,Hold Me Closer,Hold Me Closer,Elton John,2022-08-26,3.37075,90,0.667,0.0746,0.75,0.000198,0.19699999999999998,-4.602,0.0906,126.041,4,0
134,Yellow,Parachutes,Coldplay,2000-07-10,4.4462166666666665,90,0.429,0.0023899999999999998,0.6609999999999999,0.000121,0.23399999999999999,-7.227,0.0281,173.372,4,0
135,Chicken Fried,The Foundation,Zac Brown Band,2008-11-17,3.9691,79,0.5660000000000001,0.645,0.713,0.0,0.114,-4.25,0.0418,169.861,4,0
137,All I Want for Christmas Is You,Merry Christmas,Mariah Carey,1994-10-28,4.018433333333333,77,0.336,0.16399999999999998,0.627,0.0,0.0708,-7.462999999999999,0.0384,150.273,4,0
141,Congratulations,Stoney (Deluxe),Post Malone,2016-12-09,3.67155,83,0.63,0.215,0.804,0.0,0.253,-4.183,0.0363,123.146,4,0
142,Up Down (feat. Florida Georgia Line),If I Know Me,Morgan Wallen,2018-04-27,3.28755,74,0.589,0.0813,0.882,0.0,0.146,-3.0389999999999997,0.035,129.915,4,0
143,Classic,MKTO,MKTO,2012,2.923766666666667,82,0.72,0.0384,0.7909999999999999,0.0,0.157,-4.689,0.124,102.071,4,0
146,Chop Suey!,Toxicity,System Of A Down,2001-09-04,3.5039999999999996,84,0.41700000000000004,0.000278,0.934,0.0015,0.132,-3.908,0.11900000000000001,127.066,4,0
148,Country Girl (Shake It For Me),Tailgates & Tanlines,Luke Bryan,2011-01-01,3.759333333333333,78,0.645,0.0293,0.904,0.0,0.0834,-4.532,0.0462,105.97,4,0
149,She Said (Big Jet Plane),She Said (Big Jet Plane),Trinix,2021-07-23,2.895833333333333,71,0.8079999999999999,0.10800000000000001,0.5379999999999999,0.0743,0.0555,-10.211,0.0608,108.02600000000001,4,0
155,Die For You,Starboy,The Weeknd,2016-11-25,4.33755,89,0.5820000000000001,0.111,0.525,0.0,0.134,-7.162999999999999,0.0627,133.249,4,0
163,DESPECHÁ,DESPECHÁ,ROSALÍA,2022-07-28,2.61695,95,0.919,0.184,0.623,1.63e-05,0.0609,-6.521,0.0992,130.037,4,0
165,Dandelions,Safe Haven,Ruth B.,2017-05-05,3.895333333333333,91,0.609,0.0157,0.6920000000000001,0.0,0.0864,-2.958,0.0259,116.959,3,0
166,Daddy Issues,Wiped Out!,The Neighbourhood,2015-10-30,4.336216666666667,88,0.588,0.0678,0.521,0.149,0.12300000000000001,-9.461,0.0329,85.012,4,0
167,Pepas,Pepas,Farruko,2021-06-24,4.785333333333333,87,0.762,0.0077599999999999995,0.7659999999999999,6.979999999999999e-05,0.128,-3.955,0.0343,130.001,4,0
169,Dark Horse,PRISM (Deluxe),Katy Perry,2013-10-18,3.594533333333333,78,0.645,0.00314,0.585,0.0,0.165,-6.122000000000001,0.0513,131.931,4,0
172,September,"The Best Of Earth, Wind & Fire Vol. 1","Earth, Wind & Fire",1978-11-23,3.5848833333333334,84,0.6970000000000001,0.168,0.8320000000000001,0.00131,0.26899999999999996,-7.263999999999999,0.0298,125.926,4,0
173,Dreams - 2004 Remaster,Rumours (Super Deluxe),Fleetwood Mac,1977-02-04,4.296666666666667,84,0.828,0.0644,0.49200000000000005,0.00428,0.128,-9.744,0.0276,120.15100000000001,4,0
177,Dutton Ranch Freestyle,Dutton Ranch Freestyle,David Morris,2022-08-05,2.39645,74,0.8340000000000001,0.00395,0.6509999999999999,5.18e-06,0.139,-5.843999999999999,0.0618,121.984,4,0
178,Drowning (feat. Kodak Black),The Bigger Artist,A Boogie Wit da Hoodie,2017-09-29,3.487816666666667,80,0.8390000000000001,0.501,0.81,0.0,0.11699999999999999,-5.274,0.0568,129.014,4,0
179,Shut Down,BORN PINK,BLACKPINK,2022-09-16,2.931483333333333,89,0.82,0.00412,0.6859999999999999,0.0,0.184,-5.102,0.038,110.05799999999999,3,0
189,Do I Wanna Know?,AM,Arctic Monkeys,2013-09-09,4.5399,89,0.5479999999999999,0.18600000000000003,0.532,0.000263,0.217,-7.596,0.0323,85.03,4,0
196,Devil In A New Dress,My Beautiful Dark Twisted Fantasy,Kanye West,2010-11-22,5.8657666666666675,80,0.435,0.0175,0.76,0.0,0.158,-4.935,0.0721,80.082,4,0
198,Dos Mil 16,Un Verano Sin Ti,Bad Bunny,2022-05-06,3.476916666666667,88,0.8170000000000001,0.12300000000000001,0.67,1.92e-06,0.128,-6.534,0.0506,130.058,3,0
204,Everlong,The Colour And The Shape,Foo Fighters,1997-05-20,4.175766666666667,84,0.413,5.99e-05,0.8809999999999999,0.000308,0.0805,-5.541,0.0367,158.066,4,0
210,Enough,Enough,charlieonnafriday,2022-08-05,3.0877666666666665,80,0.745,0.22,0.5429999999999999,0.0,0.174,-8.137,0.0396,139.964,4,0
213,Enchanted,Speak Now,Taylor Swift,2010-10-25,5.869766666666667,75,0.455,0.0739,0.623,0.000424,0.146,-3.878,0.0288,163.893,4,0
214,Enter Sandman (Remastered),Metallica (Remastered),Metallica,1991-08-12,5.526,78,0.5660000000000001,0.00277,0.8340000000000001,0.008,0.0625,-8.412,0.0298,123.296,4,0
216,Everything She Ain’t,Everything She Ain’t,Hailey Whitters,2022-01-14,2.5328833333333334,76,0.7959999999999999,0.175,0.621,0.0,0.27399999999999997,-6.129,0.0346,121.904,4,0
217,Electric Love,Dopamine,BØRNS,2015-10-16,3.6351,83,0.611,0.00543,0.797,0.00137,0.26,-7.627000000000001,0.0533,120.041,4,0
219,EDGING,EDGING,blink-182,2022-10-14,2.52555,72,0.606,0.0044,0.905,0.0,0.151,-3.117,0.0518,143.952,4,0
220,Everybody Talks,Picture Show,Neon Trees,2012-01-01,2.9546666666666668,81,0.47100000000000003,0.00301,0.924,0.0,0.313,-3.906,0.0586,154.961,4,0
222,Eye of the Tiger,Rocky IV,Various Artists,1985,4.093999999999999,78,0.8170000000000001,0.132,0.599,0.00031099999999999997,0.0873,-9.249,0.0328,108.87299999999999,4,0
224,STAYING ALIVE (feat. Drake & Lil Baby),STAYING ALIVE (feat. Drake & Lil Baby),DJ Khaled,2022-08-05,2.9696,84,0.718,0.068,0.461,0.0,0.28300000000000003,-7.676,0.0797,129.953,4,0
229,m y . l i f e (with 21 Savage & Morray),The Off-Season,J. Cole,2021-05-14,3.646683333333333,79,0.597,0.0622,0.5870000000000001,0.0,0.214,-7.026,0.13699999999999998,140.02100000000002,4,0
232,She Knows (feat. Amber Coffman & Cults),Born Sinner (Deluxe Version),J. Cole,2013-06-18,4.942,83,0.7659999999999999,0.0193,0.74,0.0784,0.22899999999999998,-10.363,0.0807,118.008,4,0
235,Heartless,808s & Heartbreak,Kanye West,2008-11-24,3.5166666666666666,86,0.79,0.0515,0.647,0.0,0.248,-5.983,0.136,87.999,4,0
236,Eventually,Currents,Tame Impala,2015-07-17,5.30985,80,0.424,0.0158,0.615,0.000389,0.0844,-6.2170000000000005,0.0325,77.935,4,0
240,Enséñame a Bailar,Un Verano Sin Ti,Bad Bunny,2022-05-06,2.933333333333333,85,0.81,0.191,0.789,1.0800000000000002e-05,0.467,-5.08,0.0846,105.009,4,0
241,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy,2021-10-05,3.455016666666667,88,0.639,0.0889,0.703,1.78e-06,0.0865,-6.33,0.0794,169.888,4,0
243,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),Usher,2004-03-23,4.172883333333333,83,0.894,0.0183,0.7909999999999999,0.0,0.0388,-4.699,0.11199999999999999,105.01799999999999,4,0
244,The Motto,The Motto,Tiësto,2021-11-04,2.746966666666667,87,0.754,0.0301,0.763,2.23e-05,0.0901,-4.627,0.0435,117.95299999999999,4,0
245,No Hands (feat. Roscoe Dash & Wale),Flockaveli,Waka Flocka Flame,2010-10-01,4.396216666666667,77,0.76,0.0054399999999999995,0.595,0.0,0.24100000000000002,-6.3660000000000005,0.0391,131.497,4,0
246,I'm Not Okay (I Promise),Three Cheers for Sweet Revenge,My Chemical Romance,2004-06-08,3.108,77,0.21,0.00602,0.94,0.0,0.26899999999999996,-3.427,0.12300000000000001,179.722,4,0
248,Come & Go (with Marshmello),Legends Never Die,Juice WRLD,2020-07-10,3.424733333333333,81,0.625,0.0172,0.8140000000000001,0.0,0.158,-5.181,0.0657,144.991,4,0
249,"Lose Yourself - From ""8 Mile"" Soundtrack",Curtain Call: The Hits (Deluxe Edition),Eminem,2005-12-06,5.4411,78,0.6920000000000001,0.00868,0.7440000000000001,0.00042300000000000004,0.359,-4.565,0.257,171.37400000000002,4,0
250,Flashing Lights,Graduation,Kanye West,2007-09-11,3.958433333333333,86,0.639,0.0381,0.628,0.0,0.386,-7.577999999999999,0.0399,90.48200000000001,4,0
251,Unholy (feat. Kim Petras),Unholy (feat. Kim Petras),Sam Smith,2022-09-22,2.6157166666666667,100,0.7140000000000001,0.013000000000000001,0.47200000000000003,4.51e-06,0.266,-7.375,0.0864,131.121,4,0
256,Freestyle,Too Hard,Lil Baby,2017-12-01,2.700883333333333,84,0.877,0.217,0.517,0.0,0.14300000000000002,-5.426,0.0706,119.99600000000001,4,0
258,Free Bird,Pronounced' Leh-'Nerd 'Skin-'Nerd,Lynyrd Skynyrd,1973-01-01,9.118433333333334,78,0.249,0.0738,0.8340000000000001,9.48e-05,0.0924,-8.21,0.0577,118.223,4,0
259,Father Stretch My Hands Pt. 1,The Life Of Pablo,Kanye West,2016-06-10,2.2653333333333334,84,0.7240000000000001,0.11800000000000001,0.573,0.0,0.5379999999999999,-4.113,0.0549,113.088,4,0
267,Fall In Love,Fall In Love,Bailey Zimmerman,2022-02-11,3.8676333333333335,79,0.524,0.451,0.643,0.0,0.221,-6.055,0.0297,135.96200000000002,4,0
268,Fuck Love (feat. Trippie Redd),17,XXXTENTACION,2017-08-25,2.4419999999999997,83,0.797,0.0172,0.5329999999999999,0.000152,0.10300000000000001,-9.74,0.0412,131.036,4,0
274,Feliz Cumpleaños Ferxxo,Feliz Cumpleaños Ferxxo,Feid,2022-08-19,2.6066666666666665,88,0.87,0.102,0.55,0.0,0.293,-5.537000000000001,0.0722,95.01899999999999,4,0
277,Feel Good Inc.,Demon Days,Gorillaz,2005-05-23,3.7106666666666666,85,0.818,0.00836,0.705,0.00233,0.613,-6.678999999999999,0.177,138.559,4,0
279,Forever After All,What You See Ain't Always What You Get (Deluxe Edition),Luke Combs,2020-10-23,3.87555,80,0.48700000000000004,0.191,0.65,0.0,0.0933,-5.195,0.0253,151.964,4,0
283,5 Foot 9,5 Foot 9,Tyler Hubbard,2022-05-20,3.1630000000000003,81,0.602,0.146,0.7959999999999999,0.0,0.125,-5.609,0.0465,106.005,4,0
285,Fortunate Son,Willy And The Poor Boys (Expanded Edition),Creedence Clearwater Revival,1969-11-02,2.346216666666667,83,0.64,0.201,0.6629999999999999,0.00806,0.152,-7.516,0.0374,132.77,4,0
288,Fancy Like,Country Stuff The Album,Walker Hayes,2022-01-21,2.69755,78,0.647,0.111,0.765,0.0,0.315,-6.459,0.06,79.994,4,0
289,Die For You,Starboy,The Weeknd,2016-11-24,4.33755,87,0.586,0.111,0.525,0.0,0.134,-7.162999999999999,0.0615,133.629,4,0
295,Fireflies,Ocean Eyes,Owl City,2009-01-01,3.8057666666666665,80,0.512,0.0275,0.662,0.0,0.11800000000000001,-6.797000000000001,0.0439,180.114,4,0
296,LOVE. FEAT. ZACARI.,DAMN.,Kendrick Lamar,2017-04-14,3.556666666666666,83,0.8,0.264,0.585,0.0,0.153,-7.343,0.0924,126.05799999999999,4,0
299,Sweater Weather,I Love You.,The Neighbourhood,2013-04-19,4.006666666666667,93,0.612,0.0495,0.807,0.0177,0.10099999999999999,-2.81,0.0336,124.053,4,0
302,good 4 u,SOUR,Olivia Rodrigo,2021-05-21,2.9691,88,0.563,0.335,0.664,0.0,0.0849,-5.044,0.154,166.928,4,0
306,Ghost,Justice,Justin Bieber,2021-03-19,2.553166666666667,89,0.601,0.185,0.741,2.9100000000000003e-05,0.415,-5.569,0.0478,153.96,4,0
312,Whiskey Glasses,If I Know Me,Morgan Wallen,2018-04-27,3.9057666666666666,82,0.614,0.369,0.68,1.84e-06,0.115,-4.58,0.0289,149.959,4,0
313,goosebumps,Birds In The Trap Sing McKnight,Travis Scott,2016-09-16,4.063933333333333,85,0.841,0.0847,0.728,0.0,0.149,-3.37,0.0484,130.049,4,0
315,Gasolina,Barrio Fino (Bonus Track Version),Daddy Yankee,2004-07-13,3.21,83,0.852,0.322,0.797,2.69e-06,0.0845,-6.542999999999999,0.0614,96.008,4,0
321,Good Morning,Graduation,Kanye West,2007-09-11,3.25155,73,0.48,0.0791,0.631,0.000105,0.149,-5.4879999999999995,0.11599999999999999,84.164,4,0
322,Grenade,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,3.7015166666666666,79,0.7040000000000001,0.14800000000000002,0.5579999999999999,0.0,0.107,-7.273,0.0542,110.444,4,0
327,Going Bad (feat. Drake),Championships,Meek Mill,2018-11-30,3.0087,80,0.889,0.259,0.496,0.0,0.252,-6.365,0.0905,86.00299999999999,4,0
329,Glock In My Lap,SAVAGE MODE II,21 Savage,2020-10-02,3.2265166666666665,79,0.847,0.0057399999999999994,0.733,1.04e-05,0.151,-6.439,0.16,130.029,4,0
332,God's Plan,Scorpion,Drake,2018-06-29,3.3162166666666666,85,0.754,0.0332,0.449,8.290000000000001e-05,0.552,-9.211,0.109,77.169,4,0
334,Ghost Town,ye,Kanye West,2018-06-01,4.5231,79,0.573,0.0969,0.545,0.0,0.32899999999999996,-4.247,0.0288,83.37799999999999,4,0
335,Gimme! Gimme! Gimme! (A Man After Midnight),Voulez-Vous,ABBA,1979,4.876883333333334,83,0.7490000000000001,0.02,0.491,0.00899,0.159,-9.655,0.0403,119.52799999999999,4,0
337,Grapejuice,Harry's House,Harry Styles,2022-05-20,3.1993,81,0.645,0.35700000000000004,0.721,0.14300000000000002,0.204,-4.394,0.0336,182.928,4,0
338,The Grinch,A Love Letter To You 4,Trippie Redd,2019-11-22,1.5214666666666667,81,0.6759999999999999,0.13699999999999998,0.503,6.36e-05,0.0981,-6.115,0.0971,162.85,4,0
344,It Was A Good Day,The Predator,Ice Cube,1992-11-17,4.333333333333333,82,0.7979999999999999,0.33,0.7440000000000001,0.000106,0.292,-5.327999999999999,0.136,82.35600000000001,4,0
346,Golden,Fine Line,Harry Styles,2019-12-13,3.4817666666666667,84,0.44799999999999995,0.21,0.838,0.000131,0.131,-5.257000000000001,0.0557,139.863,4,0
348,Till I Collapse,The Eminem Show,Eminem,2002-05-26,4.9631,87,0.5479999999999999,0.0622,0.847,0.0,0.0816,-3.237,0.18600000000000003,171.447,4,0
360,Homecoming,Graduation,Kanye West,2007-09-11,3.39155,80,0.667,0.337,0.747,0.0,0.115,-7.059,0.18899999999999997,86.917,4,0
363,HUMBLE.,DAMN.,Kendrick Lamar,2017-04-14,2.95,84,0.9079999999999999,0.00028199999999999997,0.621,5.39e-05,0.0958,-6.638,0.102,150.011,4,0
365,How Do I Say Goodbye,How Do I Say Goodbye,Dean Lewis,2022-08-31,2.7267166666666665,86,0.4,0.214,0.6409999999999999,0.0,0.0656,-6.303,0.0674,81.55199999999999,4,0
368,Hotel California - 2013 Remaster,Hotel California (2013 Remaster),Eagles,1976-12-08,6.5229333333333335,85,0.579,0.0057399999999999994,0.508,0.0004940000000000001,0.0575,-9.484,0.027000000000000003,147.125,4,0
370,Home,Up from Below,Edward Sharpe & The Magnetic Zeros,2009-07-14,5.053333333333334,71,0.542,0.292,0.589,0.000522,0.177,-6.622999999999999,0.0318,111.665,4,0
372,Heartless,After Hours,The Weeknd,2020-03-20,3.3044333333333333,80,0.537,0.0236,0.746,1.01e-06,0.156,-5.507000000000001,0.15,170.062,4,0
373,Heartless (feat. Morgan Wallen),Diplo Presents Thomas Wesley Chapter 1: Snake Oil,Diplo,2020-05-29,2.8204333333333333,78,0.765,0.275,0.556,0.0,0.0824,-6.417000000000001,0.0512,111.03299999999999,4,0
377,Late Night Talking,Harry's House,Harry Styles,2022-05-20,2.9659,93,0.7140000000000001,0.298,0.728,0.0,0.106,-4.595,0.0468,114.99600000000001,4,0
379,The Hills,Beauty Behind The Madness,The Weeknd,2015-08-28,4.03755,88,0.585,0.0671,0.564,0.0,0.135,-7.063,0.0515,113.00299999999999,4,0
383,Here,Know-It-All,Alessia Cara,2015-11-13,3.3242166666666666,71,0.376,0.0785,0.821,0.0,0.0823,-3.9739999999999998,0.10400000000000001,120.462,4,0
384,Hype Boy,NewJeans 1st EP 'New Jeans',NewJeans,2022-08-01,2.9837666666666665,88,0.593,0.268,0.935,0.0,0.28600000000000003,-3.43,0.225,99.976,4,0
385,House of Memories,Death of a Bachelor,Panic! At The Disco,2016-01-15,3.4784333333333333,86,0.506,0.0027199999999999998,0.8170000000000001,0.0,0.0486,-5.051,0.0335,109.95200000000001,4,0
390,HASTA LA MUERTE,NOSTALGIA,Eslabon Armado,2022-05-06,3.498366666666666,78,0.555,0.28,0.8320000000000001,0.0,0.0894,-3.6910000000000003,0.0412,170.12400000000002,3,0
395,Hey Ya!,Speakerboxxx/The Love Below,Outkast,2003,3.9202166666666662,82,0.727,0.10300000000000001,0.9740000000000001,0.000532,0.174,-2.261,0.0664,79.52600000000001,4,0
397,"Hey, Soul Sister","Save Me, San Francisco (Golden Gate Edition)",Train,2010-12-01,3.612883333333333,83,0.6729999999999999,0.185,0.8859999999999999,0.0,0.0826,-4.44,0.0431,97.012,4,0
398,Thriller,Thriller 25 Super Deluxe Edition,Michael Jackson,1982-11-30,5.954433333333332,74,0.773,0.0855,0.8590000000000001,0.00018700000000000002,0.914,-4.913,0.0747,118.459,4,0
399,Highway to Hell,Highway to Hell,AC/DC,1979-07-27,3.473333333333333,85,0.574,0.061,0.9129999999999999,0.00158,0.156,-4.793,0.133,115.728,4,0
407,It's Corn,It's Corn,Tariq,2022-08-28,2.79555,75,0.7440000000000001,0.00458,0.8290000000000001,0.00124,0.156,-7.5760000000000005,0.0272,101.993,4,0
408,I Was Never There,"My Dear Melancholy,",The Weeknd,2018-03-30,4.017766666666667,91,0.32299999999999995,0.142,0.737,0.000162,0.163,-4.008,0.0338,113.26,4,0
409,Iris,Dizzy up the Girl,The Goo Goo Dolls,1998-09-11,4.82555,84,0.315,0.00125,0.715,7.97e-06,0.0942,-8.072000000000001,0.0362,155.925,3,0
416,I'm So Sick,Flyleaf,Flyleaf,2006-01-01,2.9313333333333333,73,0.429,6.459999999999998e-05,0.96,6.27e-06,0.102,-4.261,0.0914,153.93200000000002,4,0
417,I Really Want to Stay at Your House,"Cyberpunk 2077: Radio, Vol. 2 (Original Soundtrack)",Various Artists,2020-12-18,4.110866666666666,87,0.49,0.00237,0.738,4.58e-06,0.0851,-7.399,0.0367,124.96600000000001,4,0
421,I Don't Fuck With You,Dark Sky Paradise,Big Sean,2015-02-24,4.739766666666666,76,0.8240000000000001,0.0362,0.733,0.0,0.325,-5.474,0.0613,97.97200000000001,4,0
423,INDUSTRY BABY (feat. Jack Harlow),INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,2021-07-23,3.533333333333333,87,0.736,0.0203,0.7040000000000001,0.0,0.0501,-7.409,0.0615,149.995,4,0
427,I'm Still Standing,Too Low For Zero,Elton John,1983-05-30,3.057333333333333,85,0.504,0.35600000000000004,0.904,0.121,0.14,-6.8629999999999995,0.179,176.808,4,0
438,I Fall Apart,Stoney (Deluxe),Post Malone,2016-12-09,3.7224333333333335,81,0.556,0.0689,0.5379999999999999,0.0,0.196,-5.4079999999999995,0.0382,143.95,4,0
439,Ice Ice Baby,Vanilla Ice Is Back! - Hip Hop Classics,Vanilla Ice,2008-11-04,4.2411,73,0.9790000000000001,0.0025,0.792,7.71e-06,0.102,-2.784,0.0388,116.012,4,0
440,I Write Sins Not Tragedies,A Fever You Can't Sweat Out,Panic! At The Disco,2005-09-27,3.1105666666666667,75,0.569,0.0807,0.83,0.0,0.114,-4.106,0.14,170.09400000000002,4,0
441,In the End,Hybrid Theory (Bonus Edition),Linkin Park,2000-10-24,3.6146666666666665,86,0.556,0.00958,0.8640000000000001,0.0,0.209,-5.87,0.0584,105.14299999999999,4,0
443,I Think I Like When It Rains,Locals 2,WILLIS,2017-06-12,4.638216666666667,76,0.622,0.0448,0.47100000000000003,0.0,0.0957,-7.105,0.0277,124.455,4,0
447,When It Rains It Pours,This One's for You,Luke Combs,2017-06-02,4.012666666666667,80,0.551,0.013000000000000001,0.8009999999999999,6.03e-06,0.265,-5.069,0.0303,128.02700000000002,4,0
448,Is There Someone Else?,Dawn FM,The Weeknd,2022-01-06,3.3185166666666666,84,0.7020000000000001,0.0388,0.586,7.269999999999999e-05,0.156,-7.83,0.0313,134.951,4,0
459,Just the Way You Are,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,3.6789,83,0.635,0.0134,0.841,0.0,0.0622,-5.379,0.0422,109.021,4,0
460,STAY (with Justin Bieber),STAY (with Justin Bieber),The Kid LAROI,2021-07-09,2.3634166666666667,90,0.591,0.0383,0.764,0.0,0.10300000000000001,-5.484,0.0483,169.928,4,0
464,"jealousy, jealousy",SOUR,Olivia Rodrigo,2021-05-21,2.886,84,0.695,0.198,0.575,0.0,0.0614,-6.334,0.11599999999999999,163.929,4,0
471,Just Dance,The Fame,Lady Gaga,2008-01-01,4.032216666666667,76,0.8220000000000001,0.0264,0.7390000000000001,4.26e-05,0.18100000000000002,-4.541,0.0311,118.992,4,0
474,Billie Jean,Thriller 25 Super Deluxe Edition,Michael Jackson,1982-11-30,4.8971,85,0.92,0.0236,0.654,0.0153,0.036000000000000004,-3.051,0.0401,117.046,4,0
475,Boyfriend,Believe,Justin Bieber,2012-01-01,2.85555,75,0.7170000000000001,0.0358,0.55,0.00196,0.126,-6.019,0.0521,96.976,4,0
476,Juliet,Animal Kingdom,Cavetown,2019-04-12,4.64985,80,0.546,0.00346,0.586,0.00114,0.0562,-8.488,0.0313,131.778,4,0
478,Juice WRLD DID (feat. Juice WRLD),GOD DID,DJ Khaled,2022-08-26,3.460833333333333,76,0.652,0.0196,0.716,0.0,0.11,-4.012,0.166,147.959,4,0
481,Jessie's Girl,Working Class Dog,Rick Springfield,1981,3.235333333333333,73,0.727,0.165,0.8340000000000001,0.0,0.105,-5.851,0.0496,131.7,4,0
483,Kaikai Kitan,Kaikai Kitan / Ao No Waltz,Eve,2020-12-23,3.6904333333333335,76,0.584,0.0119,0.9109999999999999,0.0,0.11900000000000001,-3.515,0.09,92.50200000000001,4,0
486,Jack & Diane,American Fool,John Mellencamp,1982,4.24155,75,0.8109999999999999,0.0365,0.41,6.63e-06,0.0799,-8.214,0.0391,103.965,4,0
488,Sometimes,Fighting Demons (Deluxe),Juice WRLD,2022-03-18,4.327866666666667,75,0.674,0.0609,0.58,0.0,0.159,-4.8660000000000005,0.0311,121.98700000000001,4,0
493,Siempre Pendientes,Siempre Pendientes,Peso Pluma,2022-08-15,3.1138,88,0.774,0.331,0.748,0.0057,0.126,-7.086,0.0352,135.929,3,0
494,Just Give Me a Reason (feat. Nate Ruess),The Truth About Love,P!nk,2012-09-18,4.04555,82,0.778,0.34600000000000003,0.547,0.000302,0.132,-7.273,0.0489,95.00200000000001,4,0
498,Juice,Cuz I Love You,Lizzo,2019-04-19,3.2524,77,0.767,0.00611,0.889,0.0,0.402,-2.988,0.0963,119.93,4,0
502,King For A Day,Collide With The Sky,Pierce The Veil,2012-07-17,3.9382166666666665,80,0.40299999999999997,3.81e-05,0.965,0.000276,0.341,-2.238,0.0964,112.363,4,0
505,KU LO SA - A COLORS SHOW,KU LO SA - A COLORS SHOW,Oxlade,2022-06-10,2.4596666666666667,88,0.649,0.307,0.655,0.0,0.22,-5.534,0.0652,92.9,4,0
506,Kill Yourself (Part III),My Liver Will Handle What My Heart Can't,$uicideboy$,2015-09-21,2.4179666666666666,81,0.753,0.326,0.68,4.15e-05,0.423,-7.0920000000000005,0.0349,105.977,4,0
507,The Kind of Love We Make,The Kind of Love We Make,Luke Combs,2022-06-17,3.740433333333333,82,0.608,0.0226,0.745,6.47e-06,0.0942,-4.13,0.0277,102.025,4,0
510,"Happy - From ""Despicable Me 2""",G I R L,Pharrell Williams,2014-03-03,3.8786666666666663,82,0.647,0.21899999999999997,0.8220000000000001,0.0,0.0908,-4.662,0.183,160.019,4,0
514,Kryptonite,The Better Life,3 Doors Down,2000,3.8988833333333335,80,0.545,0.006640000000000001,0.865,1.1e-05,0.168,-5.707999999999999,0.0286,99.009,4,0
515,Thought You Should Know,Thought You Should Know,Morgan Wallen,2022-05-06,3.59285,80,0.529,0.488,0.695,1.24e-05,0.142,-6.1739999999999995,0.0278,139.993,4,0
517,Kickstart My Heart,Dr. Feelgood (Deluxe Version),Mötley Crüe,1989-09-01,4.733766666666667,79,0.465,0.0011099999999999999,0.977,0.00298,0.201,-3.839,0.175,89.535,4,0
519,KICK BACK,KICK BACK,Kenshi Yonezu,2022-10-12,3.2249166666666667,79,0.5770000000000001,0.00207,0.941,3.36e-06,0.0891,-5.17,0.105,101.921,4,0
520,Kiss Me Thru The Phone,iSouljaBoyTellem,Soulja Boy,2008-01-01,3.2231,78,0.758,0.0185,0.7120000000000001,0.0,0.0677,-3.781,0.11199999999999999,149.998,4,0
522,Kiss Me More (feat. SZA),Planet Her,Doja Cat,2021-06-25,3.4777666666666667,82,0.764,0.259,0.705,8.92e-05,0.12,-3.463,0.0284,110.97,4,0
526,Touch The Sky,Late Registration,Kanye West,2005-08-30,3.943333333333333,74,0.552,0.0114,0.846,0.0,0.309,-4.912,0.342,98.56,1,0
530,The Less I Know The Better,Currents,Tame Impala,2015-07-17,3.605333333333333,85,0.64,0.0115,0.74,0.00678,0.16699999999999998,-4.083,0.0284,116.87899999999999,4,0
531,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",TROLLS (Original Motion Picture Soundtrack),Trolls,2016-09-23,3.9591,74,0.669,0.0106,0.8320000000000001,0.0,0.0968,-5.721,0.0682,113.035,4,0
532,After LIKE,After LIKE,IVE,2022-08-22,2.94955,89,0.68,0.10300000000000001,0.922,0.0,0.0877,-1.215,0.121,125.014,4,0
533,Killing In The Name,Rage Against The Machine - XX (20th Anniversary Special Edition),Rage Against The Machine,1992,5.226216666666667,81,0.466,0.0266,0.833,0.0,0.0327,-4.215,0.304,88.785,4,0
536,Need to Know,Planet Her,Doja Cat,2021-06-25,3.509333333333333,85,0.664,0.304,0.609,0.0,0.0926,-6.5089999999999995,0.0707,130.041,4,0
